WKT,name,description
"POLYGON ((110.4867721 -7.7233198, 110.4668564 -7.6391027, 110.4675423 -7.6174937, 110.4620488 -7.6069438, 110.4594741 -7.5890784, 110.4578437 -7.5699362, 110.453467 -7.5562392, 110.4469468 -7.5436522, 110.4313379 -7.5501199, 110.4187259 -7.5581181, 110.4048661 -7.5743688, 110.3979352 -7.5872585, 110.3876028 -7.5984677, 110.3810629 -7.600669, 110.3702397 -7.6092563, 110.3566695 -7.6205656, 110.3403576 -7.627711, 110.3308273 -7.6414916, 110.3164482 -7.6477015, 110.3044514 -7.6548893, 110.293646 -7.6707324, 110.2882428 -7.6806953, 110.2807344 -7.6897597, 110.2732257 -7.7056286, 110.2673885 -7.6937196, 110.261037 -7.6857239, 110.2619814 -7.6803652, 110.2638268 -7.673603, 110.2661229 -7.6640975, 110.263151 -7.6586643, 110.2630384 -7.6518645, 110.2622956 -7.6443814, 110.2546863 -7.6423426, 110.2457619 -7.6467713, 110.2421573 -7.654005, 110.2314283 -7.6501358, 110.2123311 -7.6461591, 110.2055292 -7.6509755, 110.1986949 -7.6486197, 110.1925313 -7.644039, 110.1812098 -7.6451512, 110.1741758 -7.6484293, 110.1616486 -7.6462629, 110.1550392 -7.6471546, 110.1476147 -7.6476004, 110.1429368 -7.645324, 110.1370139 -7.6523401, 110.1278725 -7.6578896, 110.1187307 -7.6675221, 110.131478 -7.6843614, 110.135986 -7.6930347, 110.1308812 -7.7010279, 110.1338219 -7.7097876, 110.1326427 -7.721269, 110.1327325 -7.7386174, 110.1190442 -7.758858, 110.1094747 -7.7777376, 110.0989184 -7.7797812, 110.0907864 -7.7877754, 110.0846603 -7.7985754, 110.0757872 -7.8093753, 110.0608942 -7.8131177, 110.0587689 -7.8223015, 110.0580169 -7.8396482, 110.0468993 -7.8525739, 110.0441197 -7.8600565, 110.0440866 -7.8729805, 110.0385272 -7.8784232, 110.035249 -7.8835247, 110.0319708 -7.8913468, 110.0254142 -7.8893071, 110.0164207 -7.8920289, 110.1770682 -7.9614234, 110.2093473 -7.9831774, 110.3418902 -8.0293944, 110.3556998 -8.0520494, 110.3736309 -8.0692648, 110.4152521 -8.0803609, 110.4362761 -8.0968932, 110.5142024 -8.1222253, 110.5287095 -8.1321238, 110.5432169 -8.1338648, 110.571458 -8.1366243, 110.59146 -8.1461796, 110.6028795 -8.1479172, 110.6202624 -8.1583015, 110.6541263 -8.1714029, 110.6895816 -8.1850311, 110.7085583 -8.1850644, 110.7044384 -8.1993368, 110.7329344 -8.1947543, 110.7581684 -8.199258, 110.7943887 -8.1928852, 110.8307809 -8.2013757, 110.8279478 -8.1940688, 110.8347275 -8.1894805, 110.8318076 -8.1748667, 110.8234812 -8.164841, 110.8192749 -8.1561746, 110.8163558 -8.1456388, 110.8084582 -8.1469966, 110.8068272 -8.1565121, 110.8005184 -8.1619494, 110.7942096 -8.1605898, 110.785454 -8.1524321, 110.7833946 -8.1333981, 110.7878582 -8.1238815, 110.7859701 -8.1014492, 110.777216 -8.0844551, 110.7792785 -8.0674626, 110.7713835 -8.0555673, 110.7612565 -8.0346621, 110.7538768 -8.0259948, 110.766197 -7.9759646, 110.7716694 -7.9441495, 110.7702751 -7.908254, 110.7709193 -7.8990284, 110.7742235 -7.8842772, 110.7803601 -7.874713, 110.782055 -7.8644896, 110.7864962 -7.8488246, 110.7822027 -7.8432191, 110.7834026 -7.8158462, 110.7752803 -7.8116702, 110.7671582 -7.8102151, 110.7660199 -7.8195498, 110.7568767 -7.8246134, 110.7451492 -7.8177161, 110.7361686 -7.8067369, 110.7250745 -7.7970232, 110.7125001 -7.7925616, 110.7104993 -7.8032714, 110.7002586 -7.8058177, 110.6866435 -7.8054676, 110.6717728 -7.8006852, 110.676364 -7.7911204, 110.6690672 -7.7883175, 110.6585529 -7.8037534, 110.6471155 -7.7944638, 110.6260652 -7.8015007, 110.6170311 -7.7973127, 110.607997 -7.7972063, 110.5995418 -7.7997145, 110.5863193 -7.8083864, 110.5784221 -7.8042741, 110.5787648 -7.8001617, 110.5835699 -7.7973794, 110.585627 -7.7897739, 110.5718885 -7.7881688, 110.5608914 -7.7822375, 110.5540036 -7.7853415, 110.5539821 -7.7932074, 110.5457209 -7.791549, 110.5319022 -7.7957995, 110.5221185 -7.7838911, 110.5123354 -7.7794657, 110.5094188 -7.7709582, 110.5017812 -7.7668746, 110.4900237 -7.7668729, 110.4912284 -7.750541, 110.4867721 -7.7233198))",Polygon DI Yogyakarta,
