WKT,name,description
"POLYGON ((106.7245961 -6.0898273, 106.7163563 -6.0932412, 106.703761 -6.0958014, 106.6870457 -6.0969957, 106.6874963 -6.1053591, 106.6939015 -6.1081753, 106.6955001 -6.112357, 106.6897496 -6.1150865, 106.6877751 -6.1249851, 106.6871098 -6.1295079, 106.6905643 -6.1367617, 106.6854359 -6.1446981, 106.6878604 -6.1601442, 106.688632 -6.1715797, 106.7079007 -6.181052, 106.7154754 -6.186812, 106.7168703 -6.1918893, 106.7215482 -6.1924872, 106.7232006 -6.1955166, 106.7236835 -6.2035163, 106.7221064 -6.2074203, 106.7192313 -6.2104076, 106.7184804 -6.2180447, 106.7170428 -6.2243166, 106.7284361 -6.2247235, 106.7377695 -6.223765, 106.7405802 -6.2282671, 106.7430156 -6.2298356, 106.74492 -6.235398, 106.7482756 -6.2409096, 106.7461768 -6.2457132, 106.7478741 -6.2501627, 106.7524992 -6.2499986, 106.7530953 -6.2581072, 106.7516767 -6.2618203, 106.7561172 -6.2616292, 106.752501 -6.2649463, 106.7527528 -6.2689938, 106.7516313 -6.2737239, 106.7566419 -6.2742685, 106.7618427 -6.28123, 106.7656703 -6.2861438, 106.7671458 -6.2911937, 106.7731868 -6.2992461, 106.7720875 -6.302931, 106.7746278 -6.3071622, 106.774868 -6.3113253, 106.7785415 -6.3154883, 106.8082004 -6.3142543, 106.8054012 -6.3260168, 106.7981783 -6.3431183, 106.7937018 -6.3486181, 106.7919718 -6.3592363, 106.79454 -6.3618157, 106.7957349 -6.3643951, 106.8100351 -6.3636753, 106.8140354 -6.3595434, 106.8179162 -6.3567387, 106.8263644 -6.3572709, 106.8350209 -6.3556054, 106.8389178 -6.3510216, 106.8393814 -6.3450728, 106.8361888 -6.3440944, 106.8387299 -6.341455, 106.8451855 -6.3430005, 106.8484835 -6.3385848, 106.8509595 -6.33999, 106.8565644 -6.3476805, 106.8566761 -6.3526413, 106.8589596 -6.3536912, 106.86284 -6.3564735, 106.8709006 -6.3535429, 106.873468 -6.3574365, 106.8724231 -6.3604467, 106.8751397 -6.3616902, 106.8785131 -6.3614474, 106.8797668 -6.3636914, 106.882961 -6.3654498, 106.8840643 -6.3690718, 106.8889792 -6.3686433, 106.8952675 -6.3709444, 106.898231 -6.3694049, 106.9007247 -6.3697378, 106.9022789 -6.3676741, 106.9026407 -6.3635466, 106.9074839 -6.3607509, 106.9137373 -6.3647131, 106.9185175 -6.3417576, 106.9203166 -6.3306987, 106.9186825 -6.3278292, 106.9215941 -6.3227728, 106.9212373 -6.3119775, 106.9205489 -6.3023742, 106.917114 -6.2982308, 106.9116174 -6.296769, 106.9102375 -6.2904328, 106.9088576 -6.2820492, 106.9095377 -6.2736656, 106.905068 -6.2695479, 106.9054049 -6.2613348, 106.9095117 -6.256512, 106.9142639 -6.2583785, 106.9169969 -6.2567974, 106.9169834 -6.2524861, 106.9200596 -6.2502224, 106.922971 -6.2542097, 106.9333531 -6.254497, 106.9423619 -6.2520538, 106.9435031 -6.2451091, 106.9425844 -6.2381644, 106.9454422 -6.2363391, 106.94624 -6.2311008, 106.948058 -6.2231169, 106.9516938 -6.2187532, 106.9555321 -6.2195823, 106.95937 -6.212903, 106.9619755 -6.214683, 106.9667115 -6.2060164, 106.9665221 -6.2012898, 106.9677061 -6.1958807, 106.9714472 -6.1891582, 106.972043 -6.1447027, 106.9708186 -6.1370025, 106.9695943 -6.1211096, 106.9698923 -6.0961511, 106.909458 -6.0990664, 106.9060146 -6.1071007, 106.9039349 -6.0979072, 106.8983105 -6.0973131, 106.8768933 -6.0946702, 106.8759441 -6.1030396, 106.855506 -6.110219, 106.8489614 -6.1191154, 106.8414226 -6.1214957, 106.8311372 -6.1197794, 106.8284194 -6.1149813, 106.8168039 -6.114943, 106.8155454 -6.1189629, 106.8102819 -6.1188097, 106.8073081 -6.1157723, 106.8027347 -6.0960423, 106.7977078 -6.0961817, 106.7993263 -6.1080671, 106.7950105 -6.1079413, 106.7946192 -6.0940348, 106.7890303 -6.0928491, 106.7888379 -6.1089117, 106.7770688 -6.1065306, 106.7659866 -6.1014183, 106.7593676 -6.1044988, 106.7486287 -6.1021171, 106.7245961 -6.0898273))",Polygon DKI Jakarta,
